servidor;timestamp;cpu_porcentagem;cpu_ociosa_porcentagem;cpu_usuarios_porcentagem;cpu_sistema_porcentagem;cpu_loadavg;ram_porcentagem;ram_mb;ram_gb;ram_disp_porcentagem;ram_disp_mb;ram_disp_gb;ram_swap_porcentagem;ram_swap_mb;ram_swap_gb;disco_porcentagem;disco_mb;disco_gb;disco_livre_porcentagem;disco_livre_mb;disco_livre_gb;disco_throughput_mbs;disco_throughput_gbs
ADM;20/10/2025 20:10;5.1;94.9;2.3;2.7;(0.16, 0.11, 0.09);68.9;11115.48;10.85;31.07;5011.3;4.89;4.6;202.09;0.2;55.9;272375.05;265.99;44.12;215031.94;209.99;0.0;0.0
ADM;20/10/2025 20:10;5.4;94.6;1.2;2.7;(0.15, 0.11, 0.09);68.8;11097.27;10.84;31.19;5029.51;4.91;4.6;202.09;0.2;55.9;272375.07;265.99;44.12;215031.93;209.99;0.02;0.0
ADM;20/10/2025 20:10;3.9;96.1;2.3;1.6;(0.14, 0.11, 0.09);68.7;11084.88;10.83;31.26;5041.9;4.92;4.6;202.09;0.2;55.9;272375.05;265.99;44.12;215031.94;209.99;0.0;0.0
ADM;20/10/2025 20:10;5.7;94.3;0.4;4.2;(0.12, 0.11, 0.09);68.6;11067.7;10.81;31.37;5059.08;4.94;4.6;202.09;0.2;55.9;272375.05;265.99;44.12;215031.94;209.99;0.0;0.0
ADM;20/10/2025 20:10;10.7;89.3;4.6;3.8;(0.11, 0.1, 0.09);68.6;11060.87;10.8;31.41;5065.91;4.95;4.6;202.09;0.2;55.9;272375.05;265.99;44.12;215031.94;209.99;0.0;0.0
ADM;20/10/2025 20:10;17.1;82.9;12.1;4.7;(0.1, 0.1, 0.09);68.4;11024.95;10.77;31.64;5101.83;4.98;4.6;202.09;0.2;55.9;272375.05;265.99;44.12;215031.94;209.99;2.38;0.0
ADM;20/10/2025 20:10;14.6;85.4;7.3;5.8;(0.09, 0.1, 0.09);68.6;11058.21;10.8;31.43;5068.57;4.95;4.6;202.09;0.2;55.9;272375.07;265.99;44.12;215031.93;209.99;0.03;0.0
ADM;20/10/2025 20:10;15.4;84.6;11.2;3.5;(0.08, 0.1, 0.09);68.6;11062.56;10.8;31.4;5064.22;4.95;4.6;202.09;0.2;55.9;272375.12;265.99;44.12;215031.88;209.99;0.0;0.0
ADM;20/10/2025 20:11;19.8;80.2;12.9;4.9;(0.14, 0.11, 0.09);68.5;11040.04;10.78;31.54;5086.75;4.97;4.6;202.09;0.2;55.9;272375.14;265.99;44.12;215031.86;209.99;0.08;0.0
ADM;20/10/2025 20:11;8.9;91.1;3.1;4.6;(0.13, 0.11, 0.09);69.8;11249.75;10.99;30.24;4877.03;4.76;4.6;202.09;0.2;55.9;272375.25;265.99;44.12;215031.74;209.99;0.0;0.0
ADM;20/10/2025 20:11;7.4;92.6;1.6;4.7;(0.12, 0.11, 0.09);70.7;11401.75;11.13;29.3;4725.03;4.61;4.6;202.09;0.2;55.9;272376.39;265.99;44.12;215030.6;209.99;0.32;0.0
ADM;20/10/2025 20:11;11.1;88.9;5.7;4.2;(0.11, 0.11, 0.09);69.7;11236.7;10.97;30.32;4890.08;4.78;4.8;209.8;0.2;55.9;272376.93;265.99;44.12;215030.06;209.99;0.03;0.0
ADM;20/10/2025 20:11;10.2;89.8;7.0;3.1;(0.1, 0.1, 0.09);69.3;11180.17;10.92;30.67;4946.61;4.83;4.8;209.8;0.2;55.9;272376.95;265.99;44.12;215030.05;209.99;0.26;0.0
ADM;20/10/2025 20:11;10.5;89.5;3.5;6.2;(0.09, 0.1, 0.09);69.0;11130.18;10.87;30.98;4996.6;4.88;4.8;209.8;0.2;55.9;272377.66;265.99;44.12;215029.34;209.99;0.0;0.0
ADM;20/10/2025 20:11;14.3;85.7;6.9;6.2;(0.08, 0.1, 0.09);68.3;11011.89;10.75;31.72;5114.89;5.0;4.8;209.8;0.2;55.9;272378.59;265.99;44.12;215028.41;209.99;0.0;0.0
ADM;20/10/2025 20:11;6.1;93.9;1.9;3.1;(0.07, 0.1, 0.09);68.1;10978.29;10.72;31.93;5148.49;5.03;4.8;209.8;0.2;55.9;272378.59;265.99;44.12;215028.41;209.99;0.04;0.0
ADM;20/10/2025 20:11;10.4;89.6;4.2;5.0;(0.07, 0.1, 0.09);68.0;10961.61;10.7;32.03;5165.18;5.04;4.8;209.8;0.2;55.9;272378.68;265.99;44.12;215028.32;209.99;0.02;0.0
ADM;20/10/2025 20:11;7.0;93.0;3.9;1.9;(0.06, 0.09, 0.09);67.9;10954.86;10.7;32.07;5171.92;5.05;4.8;209.8;0.2;55.9;272378.66;265.99;44.12;215028.34;209.99;0.0;0.0
ADM;20/10/2025 20:12;10.9;89.1;6.2;4.3;(0.05, 0.09, 0.09);68.8;11098.71;10.84;31.18;5028.07;4.91;4.8;209.8;0.2;55.9;272377.95;265.99;44.12;215029.04;209.99;0.73;0.0
ADM;20/10/2025 20:12;14.5;85.5;4.2;8.0;(0.05, 0.09, 0.09);70.0;11287.23;11.02;30.01;4839.55;4.73;4.8;209.8;0.2;55.9;272378.29;265.99;44.12;215028.7;209.99;0.63;0.0
ADM;20/10/2025 20:12;10.0;90.0;3.8;4.6;(0.04, 0.09, 0.09);69.6;11223.1;10.96;30.41;4903.68;4.79;4.8;209.8;0.2;55.9;272378.29;265.99;44.12;215028.7;209.99;0.2;0.0
ADM;20/10/2025 20:12;10.8;89.2;0.7;6.3;(0.04, 0.09, 0.09);69.2;11165.47;10.9;30.76;4961.31;4.85;4.8;209.8;0.2;55.9;272378.7;265.99;44.12;215028.29;209.99;0.03;0.0
ADM;20/10/2025 20:12;16.9;83.1;9.0;5.6;(0.04, 0.09, 0.09);68.9;11107.71;10.85;31.12;5019.07;4.9;4.8;209.8;0.2;55.9;272378.69;265.99;44.12;215028.31;209.99;0.26;0.0
ADM;20/10/2025 20:12;47.3;52.7;36.5;9.2;(0.03, 0.08, 0.08);70.4;11354.85;11.09;29.59;4771.93;4.66;4.8;209.8;0.2;55.9;272379.19;266.0;44.12;215027.8;209.99;0.12;0.0
ADM;20/10/2025 20:12;13.7;86.3;3.8;7.2;(0.03, 0.08, 0.08);69.7;11238.92;10.98;30.31;4887.86;4.77;4.8;209.8;0.2;55.9;272369.79;265.99;44.12;215037.2;210.0;0.25;0.0
ADM;20/10/2025 20:12;27.0;73.0;13.3;11.0;(0.03, 0.08, 0.08);69.1;11141.12;10.88;30.92;4985.66;4.87;4.8;209.8;0.2;55.9;272371.73;265.99;44.12;215035.27;210.0;1.33;0.0
ADM;20/10/2025 20:12;35.2;64.8;21.6;12.5;(0.03, 0.08, 0.08);70.2;11324.07;11.06;29.78;4802.71;4.69;4.4;191.8;0.19;55.9;272373.87;265.99;44.12;215033.13;209.99;1.38;0.0
ADM;20/10/2025 20:12;13.6;86.4;10.5;2.7;(0.1, 0.09, 0.09);70.6;11390.47;11.12;29.37;4736.31;4.63;4.4;191.8;0.19;55.9;272374.3;265.99;44.12;215032.7;209.99;1.52;0.0
ADM;20/10/2025 20:13;16.9;83.1;10.8;4.6;(0.09, 0.09, 0.09);70.3;11334.64;11.07;29.72;4792.14;4.68;4.4;191.8;0.19;55.9;272374.15;265.99;44.12;215032.85;209.99;0.6;0.0
ADM;20/10/2025 20:13;27.8;72.2;14.7;11.6;(0.08, 0.09, 0.09);70.2;11316.25;11.05;29.83;4810.54;4.7;4.4;191.8;0.19;55.9;272374.4;265.99;44.12;215032.6;209.99;0.54;0.0
ADM;20/10/2025 20:13;28.0;72.0;16.1;10.0;(0.07, 0.09, 0.09);69.8;11262.04;11.0;30.17;4864.75;4.75;4.4;191.8;0.19;55.9;272374.81;265.99;44.12;215032.19;209.99;2.32;0.0
ADM;20/10/2025 20:13;40.7;59.3;27.5;12.4;(0.07, 0.09, 0.09);69.2;11153.48;10.89;30.84;4973.3;4.86;4.4;191.8;0.19;55.9;272374.82;265.99;44.12;215032.18;209.99;0.3;0.0
ADM;20/10/2025 20:13;62.8;37.2;47.5;13.4;(0.06, 0.09, 0.09);72.0;11606.5;11.33;28.03;4520.28;4.41;4.4;191.8;0.19;55.9;272375.77;265.99;44.12;215031.23;209.99;1.98;0.0
ADM;20/10/2025 20:13;31.3;68.7;21.2;9.7;(0.05, 0.08, 0.08);72.3;11657.59;11.38;27.71;4469.19;4.36;4.4;191.8;0.19;55.9;272376.02;265.99;44.12;215030.98;209.99;26.53;0.03
ADM;20/10/2025 20:13;10.5;89.5;7.4;2.7;(0.05, 0.08, 0.08);70.9;11439.45;11.17;29.07;4687.33;4.58;4.4;191.8;0.19;55.9;272376.5;265.99;44.12;215030.49;209.99;0.0;0.0
ADM;20/10/2025 20:13;10.7;89.3;3.8;5.0;(0.04, 0.08, 0.08);70.0;11291.7;11.03;29.98;4835.09;4.72;4.4;191.8;0.19;55.9;272377.13;265.99;44.12;215029.86;209.99;0.0;0.0
ADM;20/10/2025 20:13;16.7;83.3;8.7;6.8;(0.04, 0.08, 0.08);69.9;11272.93;11.01;30.1;4853.85;4.74;4.4;191.8;0.19;55.9;272377.13;265.99;44.12;215029.86;209.99;0.5;0.0
ADM;20/10/2025 20:13;13.4;86.6;5.7;5.3;(0.04, 0.08, 0.08);71.1;11465.44;11.2;28.9;4661.34;4.55;4.4;191.8;0.19;55.9;272377.68;265.99;44.12;215029.31;209.99;0.52;0.0
ADM;20/10/2025 20:14;18.9;81.1;12.0;5.8;(0.03, 0.07, 0.08);70.4;11354.32;11.09;29.59;4772.46;4.66;4.4;191.8;0.19;55.9;272377.7;265.99;44.12;215029.3;209.99;0.12;0.0
ADM;20/10/2025 20:14;18.0;82.0;12.1;4.3;(0.03, 0.07, 0.08);70.7;11396.73;11.13;29.33;4730.05;4.62;4.4;191.8;0.19;55.9;272379.15;266.0;44.12;215027.84;209.99;0.0;0.0
ADM;20/10/2025 20:14;17.6;82.4;10.0;5.7;(0.03, 0.07, 0.08);71.1;11463.25;11.19;28.92;4663.53;4.55;4.4;191.8;0.19;55.9;272379.48;266.0;44.12;215027.51;209.99;0.0;0.0
ADM;20/10/2025 20:14;39.4;60.6;26.9;9.5;(0.02, 0.07, 0.08);71.6;11540.07;11.27;28.44;4586.71;4.48;4.4;191.8;0.19;55.9;272393.61;266.01;44.11;215013.38;209.97;26.62;0.03
ADM;20/10/2025 20:14;8.7;91.3;2.3;4.6;(0.02, 0.07, 0.08);70.1;11299.48;11.03;29.93;4827.3;4.71;4.4;191.8;0.19;55.9;272381.17;266.0;44.12;215025.82;209.99;0.38;0.0
ADM;20/10/2025 20:14;8.0;92.0;3.1;3.4;(0.1, 0.08, 0.08);69.6;11217.99;10.96;30.44;4908.79;4.79;4.4;191.8;0.19;55.9;272381.73;266.0;44.12;215025.27;209.99;0.0;0.0
ADM;20/10/2025 20:14;8.5;91.5;2.7;3.9;(0.09, 0.08, 0.08);69.5;11203.16;10.94;30.53;4923.62;4.81;4.4;191.8;0.19;55.9;272381.78;266.0;44.12;215025.21;209.99;3.18;0.0
ADM;20/10/2025 20:14;15.2;84.8;5.7;6.8;(0.08, 0.08, 0.08);69.7;11238.42;10.98;30.31;4888.36;4.77;4.4;191.8;0.19;55.9;272381.75;266.0;44.12;215025.25;209.99;0.0;0.0
ADM;20/10/2025 20:14;9.3;90.7;3.5;5.0;(0.08, 0.08, 0.08);69.8;11252.55;10.99;30.22;4874.23;4.76;4.4;191.8;0.19;55.9;272381.84;266.0;44.12;215025.15;209.99;0.04;0.0
ADM;20/10/2025 20:14;4.6;95.4;3.1;0.8;(0.07, 0.08, 0.08);69.7;11240.27;10.98;30.3;4886.51;4.77;4.4;191.8;0.19;55.9;272381.83;266.0;44.12;215025.16;209.99;0.0;0.0
ADM;20/10/2025 20:15;56.4;43.6;27.7;27.7;(0.14, 0.09, 0.09);70.2;11318.27;11.05;29.82;4808.51;4.7;4.8;208.62;0.2;55.9;272409.05;266.02;44.11;214997.95;209.96;12.63;0.01
ADM;20/10/2025 20:15;76.3;23.7;43.6;28.9;(0.13, 0.09, 0.09);71.8;11581.88;11.31;28.18;4544.91;4.44;4.8;208.62;0.2;55.9;272463.72;266.08;44.1;214943.27;209.91;56.09;0.05
ADM;20/10/2025 20:15;70.1;29.9;35.1;29.5;(0.12, 0.09, 0.09);71.6;11540.01;11.27;28.44;4586.77;4.48;4.8;208.62;0.2;55.9;272507.67;266.12;44.09;214899.33;209.86;30.01;0.03
ADM;20/10/2025 20:15;95.1;4.9;41.7;49.6;(0.11, 0.09, 0.09);72.1;11630.61;11.36;27.88;4496.17;4.39;4.8;207.27;0.2;55.9;272547.14;266.16;44.08;214859.86;209.82;529.98;0.52
ADM;20/10/2025 21:28;100.0;0.0;66.9;31.2;(3.7, 0.83, 0.33);76.3;12308.54;12.02;23.68;3818.24;3.73;4.4;192.63;0.19;55.9;272563.52;266.18;44.08;214843.48;209.81;23.26;0.02
miche;16/10/2025 19:44;27.6;72.4;12.5;14.8;(0.0, 0.0, 0.0);87.3;6468.06;6.32;12.75;945.18;0.92;29.5;3590.36;3.51;83.6;203081.22;198.32;16.45;39975.77;39.04;1.74;0.0
miche;16/10/2025 19:44;7.7;92.3;3.1;3.5;(0.0, 0.0, 0.0);87.3;6474.31;6.32;12.67;938.93;0.92;29.5;3589.66;3.51;83.6;203081.22;198.32;16.45;39975.77;39.04;1.02;0.0
miche;16/10/2025 19:44;3.5;96.5;2.4;1.2;(0.0, 0.0, 0.0);87.8;6511.94;6.36;12.16;901.31;0.88;29.5;3589.51;3.51;83.6;203081.23;198.32;16.45;39975.77;39.04;0.09;0.0
miche;16/10/2025 19:45;4.4;95.6;1.6;2.8;(0.0, 0.0, 0.0);87.8;6507.04;6.35;12.22;906.21;0.88;29.5;3589.46;3.51;83.6;203081.23;198.32;16.45;39975.77;39.04;0.0;0.0
miche;16/10/2025 19:45;15.6;84.4;3.5;11.3;(0.0, 0.0, 0.0);88.0;6524.04;6.37;11.99;889.21;0.87;29.5;3587.68;3.5;83.6;203081.23;198.32;16.45;39975.77;39.04;63.76;0.06
miche;16/10/2025 19:45;44.8;55.2;20.8;22.4;(0.0, 0.0, 0.0);89.8;6653.47;6.5;10.25;759.77;0.74;29.4;3576.02;3.49;83.6;203209.42;198.45;16.39;39847.57;38.91;9.79;0.01
miche;16/10/2025 19:45;4.7;95.3;1.6;2.8;(0.0, 0.0, 0.0);89.8;6658.25;6.5;10.18;755.0;0.74;29.4;3575.2;3.49;83.6;203209.42;198.45;16.39;39847.57;38.91;4.14;0.0
miche;16/10/2025 19:45;2.0;98.0;1.2;0.8;(0.0, 0.0, 0.0);91.5;6782.7;6.62;8.51;630.55;0.62;28.2;3431.39;3.35;83.6;203210.17;198.45;16.39;39846.82;38.91;1.85;0.0
miche;16/10/2025 19:45;4.3;95.7;1.9;1.9;(0.0, 0.0, 0.0);91.6;6790.89;6.63;8.4;622.36;0.61;28.2;3431.06;3.35;83.6;203210.18;198.45;16.39;39846.82;38.91;0.0;0.0
miche;16/10/2025 19:45;3.6;96.4;2.0;1.6;(0.08, 0.02, 0.01);91.6;6791.88;6.63;8.38;621.36;0.61;28.2;3430.96;3.35;83.6;203210.18;198.45;16.39;39846.82;38.91;0.0;0.0
miche;16/10/2025 19:45;1.9;98.1;1.2;0.8;(0.07, 0.02, 0.01);91.5;6782.3;6.62;8.51;630.95;0.62;28.2;3430.92;3.35;83.6;203210.18;198.45;16.39;39846.82;38.91;0.25;0.0
miche;16/10/2025 19:45;2.4;97.6;1.2;0.8;(0.06, 0.02, 0.01);91.4;6775.84;6.62;8.6;637.41;0.62;28.2;3430.91;3.35;83.6;203210.18;198.45;16.39;39846.82;38.91;0.01;0.0
miche;16/10/2025 19:45;3.1;96.9;1.2;1.2;(0.06, 0.02, 0.01);91.3;6771.44;6.61;8.66;641.8;0.63;28.2;3430.79;3.35;83.6;203210.18;198.45;16.39;39846.82;38.91;0.05;0.0
miche;16/10/2025 19:46;3.5;96.5;1.2;1.9;(0.05, 0.02, 0.01);89.4;6630.86;6.48;10.55;782.39;0.76;28.9;3519.62;3.44;83.6;203210.18;198.45;16.39;39846.81;38.91;0.0;0.0
miche;16/10/2025 19:46;5.4;94.6;0.4;4.6;(0.05, 0.01, 0.01);89.3;6618.75;6.46;10.72;794.5;0.78;29.3;3568.33;3.48;83.6;203210.28;198.45;16.39;39846.72;38.91;0.02;0.0
miche;16/10/2025 19:46;3.2;96.8;0.8;2.0;(0.04, 0.01, 0.01);89.3;6618.47;6.46;10.72;794.77;0.78;29.3;3568.13;3.48;83.6;203210.28;198.45;16.39;39846.72;38.91;40.52;0.04
miche;16/10/2025 19:46;2.0;98.0;1.2;0.8;(0.04, 0.01, 0.01);91.1;6751.92;6.59;8.92;661.32;0.65;29.3;3564.07;3.48;83.6;203210.58;198.45;16.39;39846.41;38.91;1.05;0.0
miche;16/10/2025 19:46;4.3;95.7;1.6;2.0;(0.03, 0.01, 0.01);91.1;6754.0;6.6;8.89;659.24;0.64;29.3;3563.79;3.48;83.6;203210.71;198.45;16.39;39846.29;38.91;0.09;0.0
miche;16/10/2025 19:46;2.8;97.2;1.2;1.6;(0.03, 0.01, 0.01);90.8;6734.57;6.58;9.15;678.68;0.66;29.3;3563.72;3.48;83.6;203210.71;198.45;16.39;39846.29;38.91;0.0;0.0
miche;16/10/2025 19:46;6.6;93.4;0.0;5.8;(0.03, 0.01, 0.01);89.4;6627.7;6.47;10.6;785.55;0.77;29.4;3583.71;3.5;83.6;203210.65;198.45;16.39;39846.35;38.91;0.73;0.0
miche;16/10/2025 19:46;3.9;96.1;0.8;1.6;(0.03, 0.01, 0.01);89.6;6639.64;6.48;10.44;773.61;0.76;29.4;3583.48;3.5;83.6;203210.44;198.45;16.39;39846.56;38.91;0.17;0.0
miche;16/10/2025 19:46;1.9;98.1;1.2;0.4;(0.02, 0.01, 0.01);89.6;6645.87;6.49;10.35;767.38;0.75;29.4;3583.34;3.5;83.6;203210.44;198.45;16.39;39846.56;38.91;0.0;0.0
miche;16/10/2025 19:46;0.8;99.2;0.4;0.4;(0.02, 0.01, 0.01);89.6;6640.43;6.48;10.42;772.82;0.75;29.4;3583.31;3.5;83.6;203210.44;198.45;16.39;39846.56;38.91;0.0;0.0
miche;16/10/2025 19:47;1.6;98.4;1.2;0.4;(0.02, 0.01, 0.01);89.6;6639.04;6.48;10.44;774.21;0.76;29.4;3583.25;3.5;83.6;203210.44;198.45;16.39;39846.55;38.91;0.0;0.0
miche;16/10/2025 19:47;7.2;92.8;1.6;5.6;(0.02, 0.01, 0.01);88.8;6582.43;6.43;11.21;830.81;0.81;29.3;3564.46;3.48;83.6;203210.44;198.45;16.39;39846.55;38.91;0.32;0.0
miche;16/10/2025 19:47;4.7;95.3;1.6;3.1;(0.02, 0.01, 0.0);89.1;6608.26;6.45;10.86;804.99;0.79;29.3;3564.39;3.48;83.6;203210.44;198.45;16.39;39846.55;38.91;0.0;0.0
miche;16/10/2025 19:47;1.9;98.1;1.2;0.4;(0.01, 0.01, 0.0);89.4;6628.19;6.47;10.59;785.06;0.77;29.3;3562.93;3.48;83.6;203210.43;198.45;16.39;39846.56;38.91;0.33;0.0
miche;16/10/2025 19:47;2.7;97.3;1.2;1.2;(0.01, 0.01, 0.0);89.2;6616.05;6.46;10.75;797.19;0.78;29.3;3562.88;3.48;83.6;203210.55;198.45;16.39;39846.45;38.91;0.0;0.0
miche;16/10/2025 19:47;4.0;96.0;2.0;2.0;(0.01, 0.01, 0.0);89.1;6607.28;6.45;10.87;805.97;0.79;29.3;3562.87;3.48;83.6;203210.55;198.45;16.39;39846.45;38.91;0.0;0.0
miche;16/10/2025 19:47;7.0;93.0;1.2;5.9;(0.01, 0.01, 0.0);89.5;6636.34;6.48;10.48;776.91;0.76;29.3;3562.84;3.48;83.6;203210.58;198.45;16.39;39846.42;38.91;0.18;0.0
miche;16/10/2025 19:47;2.8;97.2;1.6;1.2;(0.01, 0.01, 0.0);89.6;6645.09;6.49;10.36;768.16;0.75;29.3;3562.84;3.48;83.6;203210.58;198.45;16.39;39846.42;38.91;0.18;0.0
miche;16/10/2025 19:47;6.1;93.9;2.3;2.7;(0.01, 0.01, 0.0);89.7;6649.51;6.49;10.3;763.73;0.75;29.3;3562.81;3.48;83.6;203210.58;198.45;16.39;39846.42;38.91;0.0;0.0
miche;16/10/2025 19:47;3.1;96.9;2.3;0.8;(0.01, 0.01, 0.0);89.5;6634.44;6.48;10.51;778.81;0.76;29.3;3562.66;3.48;83.6;203210.58;198.45;16.39;39846.42;38.91;0.0;0.0
miche;16/10/2025 19:48;3.1;96.9;1.2;1.2;(0.01, 0.01, 0.0);89.6;6641.91;6.49;10.4;771.34;0.75;29.3;3562.61;3.48;83.6;203210.52;198.45;16.39;39846.48;38.91;0.0;0.0
miche;16/10/2025 19:48;2.7;97.3;0.8;1.5;(0.01, 0.01, 0.0);89.0;6595.97;6.44;11.02;817.28;0.8;29.3;3562.55;3.48;83.6;203210.58;198.45;16.39;39846.42;38.91;0.04;0.0
miche;16/10/2025 19:48;8.6;91.4;3.5;4.7;(0.01, 0.01, 0.0);89.0;6594.79;6.44;11.04;818.45;0.8;29.3;3562.55;3.48;83.6;203210.69;198.45;16.39;39846.3;38.91;0.0;0.0
miche;16/10/2025 19:48;2.0;98.0;1.2;0.4;(0.01, 0.01, 0.0);89.1;6604.05;6.45;10.92;809.2;0.79;29.3;3562.54;3.48;83.6;203210.69;198.45;16.39;39846.3;38.91;0.36;0.0
miche;16/10/2025 19:48;1.2;98.8;1.2;0.0;(0.0, 0.01, 0.0);89.0;6598.52;6.44;10.99;814.72;0.8;29.3;3562.5;3.48;83.6;203210.69;198.45;16.39;39846.3;38.91;0.0;0.0
miche;16/10/2025 19:48;1.2;98.8;0.8;0.4;(0.0, 0.01, 0.0);88.9;6593.84;6.44;11.05;819.41;0.8;29.3;3562.49;3.48;83.6;203210.69;198.45;16.39;39846.3;38.91;0.27;0.0
miche;16/10/2025 19:48;2.4;97.6;1.6;0.4;(0.0, 0.01, 0.0);88.8;6583.67;6.43;11.19;829.57;0.81;29.3;3562.49;3.48;83.6;203210.57;198.45;16.39;39846.43;38.91;0.0;0.0
miche;16/10/2025 19:48;1.2;98.8;1.2;0.0;(0.0, 0.01, 0.0);88.9;6593.59;6.44;11.06;819.66;0.8;29.3;3562.46;3.48;83.6;203210.63;198.45;16.39;39846.37;38.91;0.19;0.0
miche;16/10/2025 19:48;3.0;97.0;1.1;1.1;(0.0, 0.01, 0.0);89.2;6614.7;6.46;10.77;798.55;0.78;29.3;3562.41;3.48;83.6;203210.63;198.45;16.39;39846.37;38.91;0.0;0.0
miche;16/10/2025 19:48;2.0;98.0;1.2;0.4;(0.0, 0.01, 0.0);89.1;6608.72;6.45;10.85;804.53;0.79;29.3;3562.37;3.48;83.6;203210.63;198.45;16.39;39846.37;38.91;0.0;0.0
miche;16/10/2025 19:49;2.0;98.0;1.2;0.4;(0.0, 0.01, 0.0);89.3;6620.11;6.46;10.7;793.14;0.77;29.3;3562.3;3.48;83.6;203210.75;198.45;16.39;39846.24;38.91;0.02;0.0
miche;16/10/2025 19:49;3.1;96.9;1.5;1.2;(0.0, 0.01, 0.0);89.2;6610.84;6.46;10.82;802.41;0.78;29.3;3562.29;3.48;83.6;203210.75;198.45;16.39;39846.24;38.91;0.01;0.0
miche;16/10/2025 19:49;28.2;71.8;14.1;14.1;(0.0, 0.01, 0.0);89.5;6636.62;6.48;10.48;776.62;0.76;29.3;3562.11;3.48;83.6;203210.7;198.45;16.39;39846.3;38.91;5.05;0.0
miche;16/10/2025 19:49;18.9;81.1;10.8;6.9;(0.0, 0.01, 0.0);87.5;6484.04;6.33;12.53;929.21;0.91;31.3;3804.92;3.72;83.7;203443.71;198.68;16.3;39613.29;38.68;86.21;0.08
miche;16/10/2025 19:49;34.6;65.4;22.6;11.3;(0.0, 0.01, 0.0);88.6;6570.91;6.42;11.36;842.34;0.82;31.2;3803.68;3.71;83.7;203444.02;198.68;16.3;39612.97;38.68;11.0;0.01
miche;16/10/2025 19:49;22.0;78.0;7.1;14.2;(0.0, 0.01, 0.0);88.8;6580.26;6.43;11.24;832.99;0.81;31.2;3803.37;3.71;83.7;203444.43;198.68;16.3;39612.57;38.68;18.7;0.02
miche;16/10/2025 19:49;2.8;97.2;1.2;1.6;(0.0, 0.01, 0.0);88.1;6529.14;6.38;11.93;884.11;0.86;31.2;3801.95;3.71;83.7;203435.54;198.67;16.3;39621.46;38.69;1.67;0.0
miche;16/10/2025 19:49;3.9;96.1;1.6;1.6;(0.0, 0.01, 0.0);87.8;6509.21;6.36;12.19;904.04;0.88;31.2;3801.02;3.71;83.7;203372.14;198.61;16.33;39684.85;38.75;0.3;0.0
miche;16/10/2025 19:49;2.0;98.0;1.2;0.4;(0.0, 0.01, 0.0);87.9;6513.06;6.36;12.14;900.19;0.88;31.2;3801.0;3.71;83.7;203373.14;198.61;16.33;39683.85;38.75;0.0;0.0
miche;16/10/2025 19:49;6.9;93.1;2.7;3.4;(0.0, 0.01, 0.0);87.8;6510.12;6.36;12.18;903.13;0.88;31.2;3800.9;3.71;83.7;203374.14;198.61;16.33;39682.85;38.75;15.78;0.02
miche;16/10/2025 19:50;1.2;98.8;1.2;0.0;(0.0, 0.01, 0.0);88.2;6540.45;6.39;11.77;872.8;0.85;31.2;3800.79;3.71;83.7;203376.14;198.61;16.33;39680.85;38.75;0.0;0.0
miche;16/10/2025 19:50;2.0;98.0;0.8;0.8;(0.0, 0.01, 0.0);88.1;6534.63;6.38;11.85;878.62;0.86;31.2;3800.74;3.71;83.7;203377.21;198.61;16.33;39679.79;38.75;0.0;0.0
miche;16/10/2025 19:50;5.8;94.2;1.2;3.9;(0.0, 0.01, 0.0);88.0;6521.69;6.37;12.03;891.55;0.87;31.2;3800.65;3.71;83.7;203378.71;198.61;16.32;39678.29;38.75;0.12;0.0
miche;16/10/2025 19:50;1.2;98.8;1.2;0.0;(0.0, 0.01, 0.0);88.0;6526.7;6.37;11.96;886.54;0.87;31.2;3800.61;3.71;83.7;203379.71;198.61;16.32;39677.29;38.75;1.37;0.0
miche;16/10/2025 19:50;4.7;95.3;1.2;1.9;(0.0, 0.01, 0.0);88.0;6521.8;6.37;12.03;891.45;0.87;31.2;3800.27;3.71;83.7;203380.77;198.61;16.32;39676.23;38.75;0.0;0.0
miche;16/10/2025 19:50;5.7;94.3;0.8;2.7;(0.0, 0.01, 0.0);87.7;6503.16;6.35;12.28;910.09;0.89;31.2;3800.25;3.71;83.7;203381.77;198.62;16.32;39675.23;38.75;0.35;0.0
miche;16/10/2025 19:50;3.4;96.6;1.5;1.1;(0.0, 0.01, 0.0);87.7;6501.87;6.35;12.29;911.38;0.89;31.2;3800.16;3.71;83.7;203383.77;198.62;16.32;39673.23;38.74;0.12;0.0
miche;16/10/2025 19:50;13.5;86.5;6.9;5.4;(0.0, 0.01, 0.0);87.8;6507.15;6.35;12.22;906.09;0.88;31.2;3796.25;3.71;83.7;203388.93;198.62;16.32;39668.07;38.74;27.29;0.03
miche;16/10/2025 19:50;1.9;98.1;1.2;0.4;(0.0, 0.01, 0.0);88.0;6523.52;6.37;12.0;889.72;0.87;31.2;3796.21;3.71;83.7;203368.66;198.6;16.33;39688.33;38.76;0.07;0.0
miche;16/10/2025 19:50;5.0;95.0;3.5;1.2;(0.0, 0.01, 0.0);87.8;6512.01;6.36;12.16;901.24;0.88;31.2;3796.07;3.71;83.7;203368.66;198.6;16.33;39688.33;38.76;0.0;0.0
miche;16/10/2025 19:51;2.0;98.0;1.2;0.4;(0.0, 0.01, 0.0);88.0;6521.95;6.37;12.02;891.29;0.87;31.2;3796.0;3.71;83.7;203368.66;198.6;16.33;39688.33;38.76;0.0;0.0
